year,month,state,district,fps_id,fps_name,summary_total_etransaction,summary_aadhaar_authenticated,summary_other_mode_authenticated,summary_non_authenticated,txn_phh_regular,txn_phh_intra_state,txn_phh_inter_state,txn_phh_total,txn_aay_regular,txn_aay_intra_state,txn_aay_inter_state,txn_aay_total,rc_phh_regular,rc_phh_intra_state,rc_phh_inter_state,rc_phh_total,rc_aay_regular,rc_aay_intra_state,rc_aay_inter_state,rc_aay_total,dty_wheat_regular,dty_wheat_intra_state,dty_wheat_inter_state,dty_wheat_total,dty_fortified_rice_regular,dty_fortified_rice_intra_state,dty_fortified_rice_inter_state,dty_fortified_rice_total,dty_rice_regular,dty_rice_intra_state,dty_rice_inter_state,dty_rice_total,dty_coarse_grains_regular,dty_coarse_grains_intra_state,dty_coarse_grains_inter_state,dty_coarse_grains_total,dty_barley_regular,dty_barley_intra_state,dty_barley_inter_state,dty_barley_total,dty_bajra_regular,dty_bajra_intra_state,dty_bajra_inter_state,dty_bajra_total,dty_maize_regular,dty_maize_intra_state,dty_maize_inter_state,dty_maize_total,dty_jowar_regular,dty_jowar_intra_state,dty_jowar_inter_state,dty_jowar_total,dty_ragi_regular,dty_ragi_intra_state,dty_ragi_inter_state,dty_ragi_total,dty_kodo_regular,dty_kodo_intra_state,dty_kodo_inter_state,dty_kodo_total,dty_total_regular,dty_total_intra_state,dty_total_inter_state,dty_total_total
2026,March,GOA,SOUTH GOA,158600300028,THE MORMUGAO WATERFRONT WORKERS CONS CO OP STY LTD-2 FPS,143,143,0,0,129,6,0,135,8,0,0,8,129,6,0,135,8,0,0,8,0,0,0,0.0,2.335,0.095,0,2.43,2335,95,0,2430.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2335,95,0,2430.0
2026,March,GOA,SOUTH GOA,158600300148,MES EMPL.C.C.STY-5 FPS,31,31,0,0,31,0,0,31,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0.0,0.62,0,0,0.62,620,0,0,620.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,620,0,0,620.0
2026,March,GOA,SOUTH GOA,158600300149,GOA SHIPYARD EMP C STY-6 FPS,80,80,0,0,78,2,0,80,0,0,0,0,78,2,0,80,0,0,0,0,0,0,0,0.0,1.245,0.02,0,1.265,1245,20,0,1265.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1245,20,0,1265.0
2026,March,GOA,SOUTH GOA,158600300150,CHOWGULE STAFF C C STY-10 FPS,86,86,0,0,63,5,15,83,0,0,3,3,63,5,15,83,0,0,3,3,0,0,0,0.0,0.985,0.07,0.332,1.387,985,70,332,1387.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,985,70,332,1387.0
2026,March,GOA,SOUTH GOA,158600300151,M M SHETGAONKAR-11 FPS,187,187,0,0,179,2,0,181,6,0,0,6,179,2,0,181,6,0,0,6,0,0,0,0.0,3.33,0.03,0,3.36,3330,30,0,3360.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3330,30,0,3360.0
2026,March,GOA,SOUTH GOA,158600300152,VELSAO PALE S C STY-15 FPS,149,149,0,0,140,1,6,147,1,0,1,2,140,1,6,147,1,0,1,2,0,0,0,0.0,2.265,0.015,0.15,2.43,2265,15,150,2430.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2265,15,150,2430.0
2026,March,GOA,SOUTH GOA,158600300153,Rama Anant Honawarkar-19 FPS,94,94,0,0,93,1,0,94,0,0,0,0,93,1,0,94,0,0,0,0,0,0,0,0.0,1.935,0.02,0,1.955,1935,20,0,1955.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1935,20,0,1955.0
2026,March,GOA,SOUTH GOA,158600300154,CHOWGULE STAFF C C STY-21 FPS,34,34,0,0,34,0,0,34,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0.0,0.53,0,0,0.53,530,0,0,530.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,530,0,0,530.0
2026,March,GOA,SOUTH GOA,158600300155,STANLEY DA SILVA-22 FPS,225,225,0,0,223,0,0,223,2,0,0,2,223,0,0,223,2,0,0,2,0,0,0,0.0,3.99,0,0,3.99,3990,0,0,3990.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3990,0,0,3990.0
2026,March,GOA,SOUTH GOA,158600300156,SURESH A. DESSAI-30 FPS,32,32,0,0,32,0,0,32,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0.0,0.535,0,0,0.535,535,0,0,535.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,535,0,0,535.0
2026,March,GOA,SOUTH GOA,158600300157,GANDHI HENRIQUES-35 FPS,51,51,0,0,50,1,0,51,0,0,0,0,50,1,0,51,0,0,0,0,0,0,0,0.0,1,0.01,0,1.01,1000,10,0,1010.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1000,10,0,1010.0
2026,March,GOA,SOUTH GOA,158600300160,VILASINI A SHIRODKAR-43 FPS,139,139,0,0,59,32,38,129,0,0,10,10,59,32,38,129,0,0,10,10,0,0,0,0.0,1.16,0.575,1.127,2.862,1160,575,1127,2862.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1160,575,1127,2862.0
2026,March,GOA,SOUTH GOA,158600300162,SANDEEP T MANJREKAR-52 FPS,297,297,0,0,214,18,61,293,0,0,4,4,214,18,57,289,0,0,4,4,0,0,0,0.0,4.335,0.325,1.133,5.793,4335,325,1133,5793.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4335,325,1133,5793.0
2026,March,GOA,SOUTH GOA,158600300164,SHALINI LUCAS-56 FPS,53,53,0,0,32,21,0,53,0,0,0,0,32,21,0,53,0,0,0,0,0,0,0,0.0,0.59,0.425,0,1.015,590,425,0,1015.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,590,425,0,1015.0
2026,March,GOA,SOUTH GOA,158600300165,SAVITA G HONAWARKAR-26 FPS,364,364,0,0,315,3,39,357,0,0,7,7,315,3,38,356,0,0,7,7,0,0,0,0.0,5.69,0.05,0.914,6.654,5690,50,914,6654.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5690,50,914,6654.0
2026,March,GOA,SOUTH GOA,158600300166,Swarali Purshottam Honawarkar -37 FPS,338,338,0,0,274,1,55,330,0,0,8,8,274,1,55,330,0,0,8,8,0,0,0,0.0,6.08,0.02,1.282,7.382,6080,20,1282,7382.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6080,20,1282,7382.0
2026,March,GOA,SOUTH GOA,158600300167,RAMAKANT B SATTARKER-45 FPS,399,399,0,0,331,4,54,389,0,0,10,10,331,4,54,389,0,0,10,10,0,0,0,0.0,7.39,0.075,1.292,8.757,7390,75,1292,8757.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7390,75,1292,8757.0
2026,March,GOA,SOUTH GOA,158600400001,Sandeep S. Malkarnekar -8 FPS,475,475,0,0,459,2,0,461,14,0,0,14,459,2,0,461,14,0,0,14,0,0,0,0.0,9.51,0.045,0,9.555,9510,45,0,9555.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9510,45,0,9555.0
2026,March,GOA,SOUTH GOA,158600400002,WEST QUEPEM VKSS SOCIETY-18 FPS,710,710,0,0,686,2,0,688,22,0,0,22,686,2,0,688,22,0,0,22,0,0,0,0.0,15.195,0.04,0,15.235,15195,40,0,15235.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,15195,40,0,15235.0
2026,March,GOA,SOUTH GOA,158600400003,Arjun N. Sawant Dessai-27 FPS,228,0,0,228,215,0,0,215,13,0,0,13,215,0,0,215,13,0,0,13,0,0,0,0.0,4.92,0,0,4.92,4920,0,0,4920.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4920,0,0,4920.0
2026,March,GOA,SOUTH GOA,158600400004,Ashok R.Pai Dukle-3 FPS,684,684,0,0,532,45,55,632,45,2,5,52,532,45,55,632,45,2,5,52,0,0,0,0.0,12.69,0.805,1.29,14.785,12690,805,1290,14785.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,12690,805,1290,14785.0
2026,March,GOA,SOUTH GOA,158600400005,ANAND B.N.DESSAI-20 FPS,348,348,0,0,333,5,5,343,5,0,0,5,333,5,5,343,5,0,0,5,0,0,0,0.0,6.66,0.06,0.07,6.79,6660,60,70,6790.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6660,60,70,6790.0
2026,March,GOA,SOUTH GOA,158600400007,Shri Vishal U.G. DESSAI-12 FPS,157,157,0,0,134,8,1,143,13,1,0,14,134,8,1,143,13,1,0,14,0,0,0,0.0,2.715,0.17,0.012,2.897,2715,170,12,2897.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2715,170,12,2897.0
2026,March,GOA,SOUTH GOA,158600400008,VINAYAK M. BARSEKAR-19 FPS,498,498,0,0,284,205,0,489,3,6,0,9,284,205,0,489,3,6,0,9,0,0,0,0.0,6.665,4.95,0,11.615,6665,4950,0,11615.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6665,4950,0,11615.0
2026,March,GOA,SOUTH GOA,158600400009,North Quepem V.K.S.S. Society Ltd.-9 FPS,577,577,0,0,529,2,0,531,46,0,0,46,529,2,0,531,46,0,0,46,0,0,0,0.0,11.45,0.04,0,11.49,11450,40,0,11490.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11450,40,0,11490.0
2026,March,GOA,SOUTH GOA,158600400010,SHAMBU BALSO GAUNS DESSAI-10 FPS,160,160,0,0,138,11,10,159,1,0,0,1,138,11,10,159,1,0,0,1,0,0,0,0.0,2.715,0.18,0.2,3.095,2715,180,200,3095.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2715,180,200,3095.0
2026,March,GOA,SOUTH GOA,158600400011,ANAND G. RAUT DESSAI-11 FPS,167,167,0,0,161,1,0,162,5,0,0,5,161,1,0,162,5,0,0,5,0,0,0,0.0,3.15,0.015,0,3.165,3150,15,0,3165.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3150,15,0,3165.0
2026,March,GOA,SOUTH GOA,158600400012,KRISHNA S VELIP-17 FPS,211,211,0,0,204,0,0,204,7,0,0,7,204,0,0,204,7,0,0,7,0,0,0,0.0,4.335,0,0,4.335,4335,0,0,4335.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4335,0,0,4335.0
2026,March,GOA,SOUTH GOA,158600400013,CHINTUBAI R P DESSAI-4 FPS,529,529,0,0,427,29,0,456,71,2,0,73,427,29,0,456,71,2,0,73,0,0,0,0.0,10.395,0.545,0,10.94,10395,545,0,10940.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10395,545,0,10940.0
2026,March,GOA,SOUTH GOA,158600400014,MRS.MANGALA M SHETKAR-24 FPS,49,49,0,0,43,2,0,45,4,0,0,4,43,2,0,45,4,0,0,4,0,0,0,0.0,0.84,0.025,0,0.865,840,25,0,865.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,840,25,0,865.0
2026,March,GOA,SOUTH GOA,158600400015,SMT. LEOPOLDINA GOMES  e  D`SOUZA-14 FPS,552,552,0,0,506,5,7,518,34,0,0,34,506,5,7,518,34,0,0,34,0,0,0,0.0,11.41,0.11,0.135,11.655,11410,110,135,11655.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11410,110,135,11655.0
2026,March,GOA,SOUTH GOA,158600400016,APARNA AMAR SAWANT-5 FPS,314,314,0,0,251,8,0,259,55,0,0,55,251,8,0,259,55,0,0,55,0,0,0,0.0,6.455,0.12,0,6.575,6455,120,0,6575.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6455,120,0,6575.0
2026,March,GOA,SOUTH GOA,158600400074,SACHIN M S BHANGUI-6 FPS,423,423,0,0,252,117,0,369,29,25,0,54,252,117,0,369,29,25,0,54,0,0,0,0.0,5.695,2.93,0,8.625,5695,2930,0,8625.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5695,2930,0,8625.0
2026,March,GOA,SOUTH GOA,158600400075,SHRIPAD S MARATHE-15 FPS,500,500,0,0,471,6,0,477,23,0,0,23,471,6,0,477,23,0,0,23,0,0,0,0.0,10.76,0.12,0,10.88,10760,120,0,10880.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10760,120,0,10880.0
2026,March,GOA,SOUTH GOA,158600400076,32 FPS TEMPORARILY ATTACHED TO SHRI. ASHOK R P DUKLE -03 FPS,34,34,0,0,11,18,0,29,3,2,0,5,11,18,0,29,3,2,0,5,0,0,0,0.0,0.37,0.43,0,0.8,370,430,0,800.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,370,430,0,800.0
2026,March,GOA,SOUTH GOA,158600400077,RAMESH EKAWADE-1 FPS,204,204,0,0,177,2,0,179,25,0,0,25,177,2,0,179,25,0,0,25,0,0,0,0.0,3.78,0.015,0,3.795,3780,15,0,3795.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3780,15,0,3795.0
2026,March,GOA,SOUTH GOA,158600400078,Prakash Balkrishna Fal Dessai-16 FPS,41,41,0,0,39,0,0,39,2,0,0,2,39,0,0,39,2,0,0,2,0,0,0,0.0,0.86,0,0,0.86,860,0,0,860.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,860,0,0,860.0
2026,March,GOA,SOUTH GOA,158600400079,PRAMOD A. VELIP-21 FPS,274,274,0,0,242,5,0,247,27,0,0,27,242,5,0,247,27,0,0,27,0,0,0,0.0,6.355,0.11,0,6.465,6355,110,0,6465.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6355,110,0,6465.0
2026,March,GOA,SOUTH GOA,158600400080,Deepratna Prakash Fadte-23 FPS,198,198,0,0,191,1,0,192,6,0,0,6,191,1,0,192,6,0,0,6,0,0,0,0.0,3.455,0.02,0,3.475,3455,20,0,3475.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3455,20,0,3475.0
2026,March,GOA,SOUTH GOA,158600400082,SUDHIR NARAYAN NAIK DESSAI - 35 FPS,212,212,0,0,173,2,0,175,37,0,0,37,173,2,0,175,37,0,0,37,0,0,0,0.0,4.575,0.085,0,4.66,4575,85,0,4660.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4575,85,0,4660.0
2026,March,GOA,SOUTH GOA,158600400088,RAYA GANESH NAIK-36 FPS,252,252,0,0,50,108,43,201,20,24,7,51,49,108,43,200,20,24,7,51,0,0,0,0.0,1.543,2.83,1.022,5.395,1543,2830,1022,5395.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1543,2830,1022,5395.0
2026,March,GOA,SOUTH GOA,158600400089,SANTOSH GAONKAR,130,130,0,0,122,0,0,122,8,0,0,8,122,0,0,122,8,0,0,8,0,0,0,0.0,3.015,0,0,3.015,3015,0,0,3015.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3015,0,0,3015.0
2026,March,GOA,SOUTH GOA,158600400090,DIPTI D JOSHI - 38 FPS,243,243,0,0,213,12,0,225,18,0,0,18,212,12,0,224,18,0,0,18,0,0,0,0.0,4.8,0.2,0,5.0,4800,200,0,5000.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4800,200,0,5000.0
2026,March,GOA,SOUTH GOA,158600400091,GOURISH SADANAND KOTHAMBIKAR - 39 FPS,143,143,0,0,126,3,4,133,10,0,0,10,126,3,4,133,10,0,0,10,0,0,0,0.0,2.765,0.065,0.1,2.93,2765,65,100,2930.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2765,65,100,2930.0
2026,March,GOA,SOUTH GOA,158600400092,BABU FASOD SHETKAR-  40 FPS,102,102,0,0,88,5,0,93,9,0,0,9,88,5,0,93,8,0,0,8,0,0,0,0.0,2.15,0.1,0,2.25,2150,100,0,2250.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2150,100,0,2250.0
2026,March,GOA,SOUTH GOA,158600400093,FPS 41 ATTACHED TO VINAYAK BARCEKAR FPS  19,280,280,0,0,89,180,0,269,5,6,0,11,89,180,0,269,5,6,0,11,0,0,0,0.0,2.28,4.505,0,6.785,2280,4505,0,6785.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2280,4505,0,6785.0
2026,March,GOA,SOUTH GOA,158600500001,KUM SUSHMA P.RAIKAR-89 FPS,645,645,0,0,615,15,14,644,0,0,1,1,613,15,14,642,0,0,1,1,0,0,0,0.0,11.19,0.29,0.3,11.78,11190,290,300,11780.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11190,290,300,11780.0
2026,March,GOA,SOUTH GOA,158600500002,CONCEICAO D COSTA-87 FPS,67,67,0,0,65,2,0,67,0,0,0,0,65,2,0,67,0,0,0,0,0,0,0,0.0,1.16,0.03,0,1.19,1160,30,0,1190.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1160,30,0,1190.0
2026,March,GOA,SOUTH GOA,158600500003,IDALINA RATOS-82 FPS,88,88,0,0,22,66,0,88,0,0,0,0,22,66,0,88,0,0,0,0,0,0,0,0.0,0.435,1.515,0,1.95,435,1515,0,1950.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,435,1515,0,1950.0
2026,March,GOA,SOUTH GOA,158600500004,ELIZABETH DIAS-80 FPS,125,125,0,0,121,2,0,123,2,0,0,2,121,2,0,123,2,0,0,2,0,0,0,0.0,2.185,0.015,0,2.2,2185,15,0,2200.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2185,15,0,2200.0
2026,March,GOA,SOUTH GOA,158600500005,PRADEEP DESSAI-79 FPS,190,190,0,0,176,9,5,190,0,0,0,0,176,9,5,190,0,0,0,0,0,0,0,0.0,3.265,0.185,0.097,3.547,3265,185,97,3547.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3265,185,97,3547.0
2026,March,GOA,SOUTH GOA,158600500006,SUSHMA M. LOTLIKAR-77 FPS,160,160,0,0,142,10,8,160,0,0,0,0,142,10,8,160,0,0,0,0,0,0,0,0.0,3.035,0.215,0.15,3.4,3035,215,150,3400.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3035,215,150,3400.0
2026,March,GOA,SOUTH GOA,158600500008,MANGALA P.VERLEKAR-67 FPS,54,54,0,0,41,13,0,54,0,0,0,0,41,13,0,54,0,0,0,0,0,0,0,0.0,0.745,0.2,0,0.945,745,200,0,945.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,745,200,0,945.0
2026,March,GOA,SOUTH GOA,158600500009,NAGOA VERNA S.C. SOCIETY-65 FPS,323,323,0,0,323,0,0,323,0,0,0,0,323,0,0,323,0,0,0,0,0,0,0,0.0,5.93,0,0,5.93,5930,0,0,5930.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5930,0,0,5930.0
2026,March,GOA,SOUTH GOA,158600500010,U D KAMAT-59 FPS,407,407,0,0,399,8,0,407,0,0,0,0,399,8,0,407,0,0,0,0,0,0,0,0.0,7.79,0.145,0,7.935,7790,145,0,7935.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7790,145,0,7935.0
2026,March,GOA,SOUTH GOA,158600500012,THE ADARSH MULTI CO OP STY-50 FPS,960,960,0,0,829,20,109,958,2,0,0,2,829,20,109,958,2,0,0,2,0,0,0,0.0,17.425,0.31,2.287,20.022,17425,310,2287,20022.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,17425,310,2287,20022.0
2026,March,GOA,SOUTH GOA,158600500013,UNIFIR CO-OP. STY-49 FPS,187,187,0,0,182,4,0,186,1,0,0,1,182,4,0,186,1,0,0,1,0,0,0,0.0,3.34,0.07,0,3.41,3340,70,0,3410.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3340,70,0,3410.0
2026,March,GOA,SOUTH GOA,158600500014,UNIFIR CONS. COOP STY.-48 FPS,233,233,0,0,213,5,13,231,1,0,1,2,213,5,13,231,1,0,1,2,0,0,0,0.0,4.02,0.09,0.275,4.385,4020,90,275,4385.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4020,90,275,4385.0
2026,March,GOA,SOUTH GOA,158600500015,RAIA RACHOL SERVICE COOP STY LTD-46 FPS,332,332,0,0,312,13,6,331,0,0,1,1,312,13,6,331,0,0,1,1,0,0,0,0.0,6.05,0.24,0.14,6.43,6050,240,140,6430.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6050,240,140,6430.0
2026,March,GOA,SOUTH GOA,158600500016,RAIA RACHOL SERVICE CO-OP STY LTD-45,420,420,0,0,397,20,3,420,0,0,0,0,397,20,3,420,0,0,0,0,0,0,0,0.0,7.7,0.39,0.045,8.135,7700,390,45,8135.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7700,390,45,8135.0
2026,March,GOA,SOUTH GOA,158600500018,CHANDOR GUIR SERVICE STY-39 FPS,488,488,0,0,485,0,0,485,3,0,0,3,485,0,0,485,3,0,0,3,0,0,0,0.0,8.385,0,0,8.385,8385,0,0,8385.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8385,0,0,8385.0
2026,March,GOA,SOUTH GOA,158600500020,SHRINATH P KAMATH-37 FPS,217,217,0,0,215,0,0,215,2,0,0,2,215,0,0,215,2,0,0,2,0,0,0,0.0,4.205,0,0,4.205,4205,0,0,4205.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4205,0,0,4205.0
2026,March,GOA,SOUTH GOA,158600500021,RIMA DATTAPRASAD VERNEKAR -35 FPS,35,35,0,0,26,9,0,35,0,0,0,0,26,9,0,35,0,0,0,0,0,0,0,0.0,0.435,0.2,0,0.635,435,200,0,635.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,435,200,0,635.0
2026,March,GOA,SOUTH GOA,158600500022,Dattaprasad N Vernekar-34 FPS,67,67,0,0,48,18,0,66,1,0,0,1,48,18,0,66,1,0,0,1,0,0,0,0.0,1.065,0.37,0,1.435,1065,370,0,1435.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1065,370,0,1435.0
2026,March,GOA,SOUTH GOA,158600500023,YESHWANT DESSAI-33 FPS,154,154,0,0,39,54,52,145,0,1,8,9,39,54,52,145,0,1,8,9,0,0,0,0.0,0.64,1.125,1.354,3.119,640,1125,1354,3119.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,640,1125,1354,3119.0
